idx,x,y,q1_deg,q2_deg
184,-0.10412145078572867,0.09063286550953517,95.55879382162793,86.80631185309345
185,-0.10431736883019817,0.09055883424964145,95.67889961785806,86.71912415237507
186,-0.10451250089298553,0.09048275543746252,95.79861669822179,86.63335052750097
187,-0.10470682557566112,0.09040463741589747,95.91793413772078,86.54900056229282
188,-0.10490032156833363,0.09032448875146767,96.03684109541166,86.46608369956049
189,-0.105092967651987,0.09024231823337736,96.15532681512991,86.3846092393012
190,-0.1052847427008072,0.09015813487254984,96.27338062620498,86.30458633690606
191,-0.10547562568449903,0.09007194790063927,96.39099194416652,86.22602400137487
192,-0.10566559567059226,0.08998376676901838,96.50815027144081,86.14893109354013
193,-0.10585463182673718,0.08989360114774195,96.62484519803756,86.07331632430204
194,-0.10604271342298899,0.08980146092448643,96.74106640222602,85.99918825287494
195,-0.1062298198340812,0.08970735620346562,96.85680365120052,85.92655528504702
196,-0.1064159305416873,0.08961129730432266,96.97204680173442,85.85542567145413
197,-0.10660102513667097,0.08951329476099831,97.08678580082265,85.78580750586896
198,-0.106785083321324,0.08941335932057584,97.20101068631165,85.71770872350695
199,-0.10696808491159233,0.08931150194210245,97.31471158751687,85.65113709934984
200,-0.10715000983928932,0.08920773379538754,97.42787872582709,85.58610024648841
201,-0.10733083815429657,0.08910206625977775,97.54050241529485,85.5226056144854
202,-0.10751055002675157,0.08899451092290911,97.65257306321307,85.46066048775978
203,-0.10768912574922233,0.08888507957943637,97.76408117067692,85.40027198399372
204,-0.10786654573886854,0.0887737842297395,97.87501733313051,85.3414470525633
205,-0.10804279053958897,0.0886606370786078,97.98537224089839,85.28419247299428
206,-0.10821784082415514,0.08854565053390143,98.09513667970045,85.22851485344412
207,-0.1083916773963307,0.08842883720519079,98.2043015311509,85.17442062921103
208,-0.10856428119297655,0.08831020990237375,98.31285777324001,85.12191606127182
209,-0.10873563328614132,0.08818978163427088,98.42079648079833,85.07100723484916
210,-0.10890571488513703,0.08806756560719886,98.5281088259432,85.02170005800983
211,-0.10907450733859972,0.08794357522352234,98.63478607850689,84.9740002602944
212,-0.10924199213653474,0.08781782408018408,98.74081960644592,84.9279133913803
213,-0.1094081509123466,0.0876903259672141,98.84620087623111,84.88344481977862
214,-0.10957296544485311,0.08756109486621722,98.95092145321797,84.840599731566
215,-0.1097364176602835,0.08743014494883997,99.0549730019973,84.79938312915273
216,-0.10989848963426037,0.08729749057521646,99.15834728672472,84.75979983008787
217,-0.11005916359376543,0.08716314629239366,99.26103617142998,84.72185446590228
218,-0.11021842191908837,0.08702712683273608,99.36303162030443,84.68555148099098
219,-0.11037624714575914,0.08688944711231028,99.46432569796713,84.65089513153532
220,-0.1105326219664631,0.08675012222924912,99.564910569709,84.61788948446573
221,-0.11068752923293901,0.08660916746209606,99.66477850171431,84.58653841646671
222,-0.11084095195785941,0.08646659826812975,99.76392186125959,84.55684561302401
223,-0.11099287331669362,0.0863224302816689,99.8623331168898,84.52881456751514
224,-0.11114327664955265,0.08617667931235787,99.96000483857055,84.50244858034426
225,-0.11129214546301613,0.08602936134343289,100.05692969781722,84.47775075812172
226,-0.11143946343194111,0.0858804925299694,100.1531004678,84.45472401288917
227,-0.11158521440125214,0.08573008919711038,100.24851002342466,84.43337106139116
228,-0.11172938238771297,0.08557816783827618,100.34315134138902,84.41369442439314
229,-0.11187195158167929,0.08542474511335578,100.43701750021484,84.39569642604737
230,-0.11201290634883235,0.08526983784687987,100.53010168025479,84.37937919330646
231,-0.11215223123189352,0.08511346302617591,100.62239716367439,84.3647446553856
232,-0.11228991095231931,0.08495563779950513,100.71389733440891,84.35179454327384
233,-0.11242593041197689,0.0847963794741822,100.80459567809483,84.34053038929436
234,-0.1125602746947997,0.08463570551467714,100.89448578197596,84.33095352671499
235,-0.11269292906842321,0.08447363354070025,100.9835613347839,84.32306508940867
236,-0.11282387898580046,0.08431018132526988,101.07181612659295,84.31686601156414
237,-0.11295311008679733,0.08414536679276337,101.15924404864936,84.31235702744758
238,-0.11308060819976733,0.0839792080169515,101.24583909317488,84.30953867121491
239,-0.11320635934310556,0.08381172321901649,101.33159535314446,84.3084112767753
240,-0.1133303497267821,0.0836429307655538,101.41650702203836,84.3089749777057
241,-0.11345256575385411,0.08347284916655809,101.50056839356846,84.31122970721668
242,-0.11357299402195699,0.08330149707339332,101.58377386137902,84.31517519816954
243,-0.11369162132477402,0.08312889327674747,101.66611791872184,84.32081098314458
244,-0.11380843465348466,0.08295505670457191,101.7475951581058,84.32813639456076
245,-0.11392342119819104,0.08278000642000574,101.82820027092134,84.33715056484616
246,-0.11403656834932274,0.08260376161928532,101.90792804703953,84.34785242665966
247,-0.11414786369901961,0.0824263416296391,101.98677337438608,84.36024071316314
248,-0.11425729504249235,0.08224776590716834,102.06473123849052,84.37431395834429
249,-0.11436485037936099,0.08206805403471334,102.14179672201084,84.39007049738973
250,-0.11447051791497079,0.0818872257197061,102.21796500423353,84.40750846710775
251,-0.1145742860616857,0.08170530079200909,102.29323136054964,84.42662580640082
252,-0.11467614344015908,0.08152229920174077,102.36759116190683,84.44742025678718
253,-0.11477607888058156,0.08133824101708773,102.44103987423773,84.46988936297097
254,-0.1148740814239059,0.08115314642210407,102.51357305786534,84.49403047346063
255,-0.11497014032304886,0.08096703571449795,102.58518636688521,84.51984074123483
256,-0.11506424504406967,0.08077992930340576,102.65587554852507,84.54731712445565
257,-0.11515638526732519,0.08059184770715394,102.72563644248255,84.57645638722796
258,-0.11524655088860163,0.08040281155100903,102.7944649802406,84.60725510040474
259,-0.11533473202022251,0.0802128415649158,102.86235718436207,84.63970964243747
260,-0.11542091899213308,0.08002195858122396,102.92930916776301,84.67381620027083
261,-0.1155051023529606,0.07983018353240377,102.99531713296555,84.70957077028116
262,-0.1155872728710509,0.0796375374487504,103.06037737133092,84.7469691592576
